FLT_DATE;APT_ICAO;DEST_APT_ICAO;APT_NAME;STATE_NAME;FLT_DEP_1;DLY_ATC_PRE_2
2025-05-20;LFOH;LFOH;Le Havre-Octeville;France;4;
2025-05-20;LFOK;LFOK;ChĂ˘lons-Vatry;France;3;
2025-05-20;LFOP;LFOP;Rouen;France;12;
2025-05-20;LFOT;LFOT;Tours-Val de Loire;France;13;
2025-05-20;LFPB;LFPB;Paris-Le Bourget;France;100;
2025-05-20;LFPG;LFPG;Paris-Charles-de-Gaulle;France;692;355
2025-05-20;LFPN;LFPN;Toussus-le-Noble;France;24;
2025-05-20;LFPO;LFPO;Paris-Orly;France;307;264
2025-05-20;LFQQ;LFQQ;Lille-Lesquin;France;18;
2025-05-20;LFRB;LFRB;Brest-Bretagne;France;28;
2025-05-20;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;2;
2025-05-20;LFRG;LFRG;Deauville-Normandie;France;12;
2025-05-20;LFRH;LFRH;Lorient-Lann BihouĂ©;France;15;
2025-05-20;LFRK;LFRK;Caen-Carpiquet;France;10;
2025-05-20;LFRM;LFRM;Le Mans;France;1;
2025-05-20;LFRN;LFRN;Rennes-Saint-Jacques;France;18;
2025-05-20;LFRO;LFRO;Lannion;France;0;
2025-05-20;LFRQ;LFRQ;Quimper-Pluguffan;France;2;
2025-05-20;LFRS;LFRS;Nantes-Atlantique;France;77;
2025-05-20;LFRZ;LFRZ;Saint-Nazaire-Montoir;France;10;
2025-05-20;LFSB;LFSB;BĂ˘le-Mulhouse;France;110;52
2025-05-20;LFSL;LFSL;Brive-Souillac;France;5;
2025-05-20;LFST;LFST;Strasbourg-Entzheim;France;19;
2025-05-20;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;15;
2025-05-20;LFTW;LFTW;NĂ®mes-Garons;France;11;
2025-05-20;LGAV;LGAV;Athens;Greece;399;1400
2025-05-20;LGIR;LGIR;Heraklion;Greece;93;
2025-05-20;LGKF;LGKF;Kefallinia;Greece;11;
2025-05-20;LGKO;LGKO;Kos;Greece;38;
2025-05-20;LGKR;LGKR;Corfu;Greece;39;
2025-05-20;LGMK;LGMK;Mikonos;Greece;15;
2025-05-20;LGPZ;LGPZ;Aktion;Greece;10;
2025-05-20;LGRP;LGRP;Rodos;Greece;79;
2025-05-20;LGSA;LGSA;Khania - Souda;Greece;41;
2025-05-20;LGSK;LGSK;Skiathos;Greece;8;
2025-05-20;LGSR;LGSR;Santorini;Greece;35;
2025-05-20;LGTS;LGTS;Thessaloniki;Greece;86;
2025-05-20;LGZA;LGZA;Zakinthos;Greece;24;
2025-05-20;LHBP;LHBP;Budapest - Ferihegy;Hungary;181;3
2025-05-20;LIBR;LIBR;Brindisi;Italy;41;
2025-05-20;LICC;LICC;Catania;Italy;123;359
2025-05-20;LICJ;LICJ;Palermo Falcone-Borsellino;Italy;94;
2025-05-20;LIMC;LIMC;Milan - Malpensa;Italy;322;299
2025-05-20;LIME;LIME;Bergamo;Italy;151;253
2025-05-20;LIMF;LIMF;Torino Caselle;Italy;47;
2025-05-20;LIML;LIML;Milan - Linate;Italy;175;43
2025-05-20;LIPE;LIPE;Bologna;Italy;139;109
2025-05-20;LIPH;LIPH;Treviso;Italy;27;
2025-05-20;LIPZ;LIPZ;Venice;Italy;124;121
2025-05-20;LIRA;LIRA;Rome - Ciampino;Italy;64;
2025-05-20;LIRF;LIRF;Rome - Fiumicino;Italy;456;1284
2025-05-20;LIRN;LIRN;Naples;Italy;138;
2025-05-20;LIRP;LIRP;Pisa San Giusto;Italy;87;
2025-05-20;LJLJ;LJLJ;Ljubljana;Slovenia;38;0
2025-05-20;LJMB;LJMB;Maribor;Slovenia;6;
2025-05-20;LJPZ;LJPZ;PortoroĹľ;Slovenia;3;
2025-05-20;LKKV;LKKV;Karlovy Vary;Czech Republic;4;
2025-05-20;LKMT;LKMT;Ostrava;Czech Republic;11;
2025-05-20;LKPR;LKPR;Prague;Czech Republic;170;15
2025-05-20;LKTB;LKTB;Brno-TuĹ™any;Czech Republic;11;
2025-05-20;LLBG;LLBG;Tel Aviv - Ben Gurion International;Israel;193;
2025-05-20;LMML;LMML;Malta;Malta;108;108
2025-05-20;LOWG;LOWG;Graz;Austria;28;
2025-05-20;LOWI;LOWI;Innsbruck;Austria;12;
2025-05-20;LOWK;LOWK;Klagenfurt;Austria;6;
2025-05-20;LOWL;LOWL;Linz;Austria;21;
2025-05-20;LOWS;LOWS;Salzburg;Austria;29;
2025-05-20;LOWW;LOWW;Vienna;Austria;377;108
2025-05-20;LPAZ;LPAZ;Santa Maria;Portugal;3;
2025-05-20;LPCS;LPCS;Cascais;Portugal;11;
2025-05-20;LPFL;LPFL;Flores;Portugal;4;
2025-05-20;LPFR;LPFR;Faro;Portugal;121;73
2025-05-20;LPHR;LPHR;Horta;Portugal;7;
2025-05-20;LPMA;LPMA;Madeira;Portugal;54;
2025-05-20;LPMT;LPMT;Montijo;Portugal;2;
2025-05-20;LPPD;LPPD;Ponta Delgada;Portugal;34;
2025-05-20;LPPR;LPPR;Porto;Portugal;149;53
2025-05-20;LPPS;LPPS;Porto Santo;Portugal;4;
2025-05-20;LPPT;LPPT;Lisbon;Portugal;309;1149
2025-05-20;LQSA;LQSA;Sarajevo;Bosnia and Herzegovina;34;
2025-05-20;LRBS;LRBS;Bucharest - BÄneasa;Romania;15;
2025-05-20;LROP;LROP;Bucharest - Otopeni;Romania;166;76
2025-05-20;LSGG;LSGG;Geneva;Switzerland;214;29
2025-05-20;LSGS;LSGS;Sion;Switzerland;7;
2025-05-20;LSZH;LSZH;ZĂĽrich;Switzerland;365;272
2025-05-20;LTAC;LTAC;Ankara - EsenboÄźa;TĂĽrkiye;120;
2025-05-20;LTAI;LTAI;Antalya;TĂĽrkiye;327;
2025-05-20;LTBA;LTBA;Istanbul AtatĂĽrk;TĂĽrkiye;32;
2025-05-20;LTBJ;LTBJ;Izmir - Adnan Menderes;TĂĽrkiye;96;
2025-05-20;LTFJ;LTFJ;Istanbul Sabiha GĂ¶kĂ§en;TĂĽrkiye;344;
2025-05-20;LTFM;LTFM;Istanbul;TĂĽrkiye;725;
2025-05-20;LUKK;LUKK;ChiČ™inÄu;Moldova;61;
2025-05-20;LWSK;LWSK;Skopje;Republic of North Macedonia;29;
2025-05-20;LYBE;LYBE;Belgrade - Nikola Tesla;Serbia;112;
2025-05-20;LYPG;LYPG;Podgorica;Montenegro;19;
2025-05-20;LZIB;LZIB;Bratislava;Slovakia;34;
2025-05-20;UDYZ;UDYZ;Yerevan;Armenia;55;
2025-05-20;UGTB;UGTB;Tbilisi;Georgia;62;
2025-05-21;BIKF;BIKF;Keflavik;Iceland;99;0
2025-05-21;EBAW;EBAW;Antwerp;Belgium;16;
2025-05-21;EBBR;EBBR;Brussels;Belgium;312;156
2025-05-21;EBCI;EBCI;Charleroi;Belgium;106;0
2025-05-21;EBLG;EBLG;LiĂ¨ge;Belgium;59;
2025-05-21;EBOS;EBOS;Ostend-Bruges;Belgium;8;
2025-05-21;EDDB;EDDB;Berlin - Brandenburg;Germany;299;136
2025-05-21;EDDC;EDDC;Dresden;Germany;19;
2025-05-21;EDDE;EDDE;Erfurt;Germany;5;
2025-05-21;EDDF;EDDF;Frankfurt;Germany;683;76
2025-05-21;EDDG;EDDG;Muenster-Osnabrueck;Germany;34;0
2025-05-21;EDDH;EDDH;Hamburg;Germany;197;78
2025-05-21;EDDK;EDDK;Cologne-Bonn;Germany;194;
2025-05-21;EDDL;EDDL;Dusseldorf;Germany;262;15
2025-05-21;EDDM;EDDM;Munich;Germany;516;2
2025-05-21;EDDN;EDDN;Nuremberg;Germany;68;0
2025-05-21;EDDP;EDDP;Leipzig-Halle;Germany;117;0
2025-05-21;EDDR;EDDR;Saarbruecken;Germany;8;0
2025-05-21;EDDS;EDDS;Stuttgart;Germany;147;5
2025-05-21;EDDV;EDDV;Hanover;Germany;76;34
2025-05-21;EDDW;EDDW;Bremen;Germany;39;0
2025-05-21;EETN;EETN;Tallinn;Estonia;59;0
2025-05-21;EETU;EETU;Tartu;Estonia;2;
2025-05-21;EFHK;EFHK;Helsinki - Vantaa;Finland;235;14
2025-05-21;EGAA;EGAA;Belfast - Aldergrove;United Kingdom;86;
2025-05-21;EGAC;EGAC;Belfast - City Airport;United Kingdom;43;
2025-05-21;EGAE;EGAE;Londonderry - Eglinton;United Kingdom;7;
2025-05-21;EGBB;EGBB;Birmingham;United Kingdom;147;92
2025-05-21;EGCC;EGCC;Manchester;United Kingdom;299;104
2025-05-21;EGGD;EGGD;Bristol;United Kingdom;110;43
2025-05-21;EGGW;EGGW;London - Luton;United Kingdom;216;124
2025-05-21;EGHI;EGHI;Southampton;United Kingdom;27;
2025-05-21;EGKB;EGKB;Biggin Hill;United Kingdom;54;
2025-05-21;EGKK;EGKK;London - Gatwick;United Kingdom;387;
2025-05-21;EGLC;EGLC;London - City;United Kingdom;85;15
2025-05-21;EGLF;EGLF;Farnborough;United Kingdom;58;
2025-05-21;EGLL;EGLL;London - Heathrow;United Kingdom;676;
2025-05-21;EGNT;EGNT;Newcastle;United Kingdom;59;
2025-05-21;EGNX;EGNX;East Midlands;United Kingdom;93;
2025-05-21;EGPD;EGPD;Aberdeen;United Kingdom;63;
2025-05-21;EGPF;EGPF;Glasgow;United Kingdom;114;
2025-05-21;EGPH;EGPH;Edinburgh;United Kingdom;191;58
2025-05-21;EGSS;EGSS;London - Stansted;United Kingdom;301;149
2025-05-21;EHAM;EHAM;Amsterdam - Schiphol;Netherlands;732;
2025-05-21;EHBK;EHBK;Maastricht-Aachen;Netherlands;11;
2025-05-21;EHGG;EHGG;Groningen;Netherlands;27;
2025-05-21;EHLE;EHLE;Lelystad;Netherlands;6;
2025-05-21;EHRD;EHRD;Rotterdam;Netherlands;41;
2025-05-21;EICK;EICK;Cork;Ireland;47;
2025-05-21;EIDL;EIDL;Donegal;Ireland;2;
2025-05-21;EIDW;EIDW;Dublin;Ireland;378;902
2025-05-21;EIKN;EIKN;Connaught;Ireland;9;
2025-05-21;EIKY;EIKY;Kerry - Farranfore;Ireland;9;
2025-05-21;EINN;EINN;Shannon;Ireland;39;
2025-05-21;EIWF;EIWF;Waterford;Ireland;1;
2025-05-21;EIWT;EIWT;Weston;Ireland;4;
2025-05-21;EKCH;EKCH;Copenhagen - Kastrup;Denmark;391;12
2025-05-21;ELLX;ELLX;Luxembourg;Luxembourg;110;9
2025-05-21;ENAL;ENAL;Alesund;Norway;21;
2025-05-21;ENAN;ENAN;Andenes;Norway;7;
2025-05-21;ENAT;ENAT;Alta;Norway;15;
2025-05-21;ENBL;ENBL;Forde Bringeland;Norway;6;
2025-05-21;ENBN;ENBN;Bronnoysund Bronnoy;Norway;17;
2025-05-21;ENBO;ENBO;BodĂ¸;Norway;67;
2025-05-21;ENBR;ENBR;Bergen;Norway;122;0
2025-05-21;ENBS;ENBS;Batsfjord;Norway;3;
2025-05-21;ENBV;ENBV;BerlevĂĄg;Norway;3;
2025-05-21;ENCN;ENCN;Kristiansand Kjevik;Norway;19;
2025-05-21;ENDU;ENDU;Bardufoss;Norway;6;
2025-05-21;ENEV;ENEV;Harstad - Narvik Evenes;Norway;20;
2025-05-21;ENFL;ENFL;FlorĂ¸;Norway;9;
2025-05-21;ENGM;ENGM;Oslo - Gardermoen;Norway;361;52
2025-05-21;ENHD;ENHD;Haugesund;Norway;11;
2025-05-21;ENHF;ENHF;Hammerfest;Norway;24;
2025-05-21;ENHV;ENHV;HonningsvĂĄg Valan;Norway;3;
2025-05-21;ENKB;ENKB;Kristiansund Kvernberget;Norway;19;
2025-05-21;ENKR;ENKR;Kirkenes HĂ¸ybuktmoen;Norway;13;
2025-05-21;ENLK;ENLK;Leknes;Norway;11;
2025-05-21;ENMH;ENMH;Mehamn;Norway;3;
2025-05-21;ENML;ENML;Molde Ă…rĂ¸;Norway;7;
2025-05-21;ENMS;ENMS;MosjĂ¸en KjĂ¦rstad;Norway;6;
2025-05-21;ENNA;ENNA;Lakselv Banak;Norway;3;
2025-05-21;ENNM;ENNM;Namsos HĂ¸knesĂ¸ra;Norway;3;
2025-05-21;ENOV;ENOV;OrstaÂżVolda Hovden;Norway;9;
2025-05-21;ENRA;ENRA;Mo i Rana RĂ¸ssvoll;Norway;8;
2025-05-21;ENRM;ENRM;Rorvik Ryum;Norway;3;
2025-05-21;ENRO;ENRO;Roros;Norway;2;
2025-05-21;ENRS;ENRS;Rost;Norway;2;
2025-05-21;ENSB;ENSB;Svalbard Longyear;Norway;2;
2025-05-21;ENSD;ENSD;Sandane  Anda;Norway;4;
2025-05-21;ENSG;ENSG;Sogndal HaukĂĄsen;Norway;7;
2025-05-21;ENSH;ENSH;SvolvĂ¦r Helle;Norway;7;
2025-05-21;ENSK;ENSK;Stokmarknes Skagen;Norway;10;
2025-05-21;ENSR;ENSR;Sorkjosen;Norway;3;
2025-05-21;ENSS;ENSS;VardĂ¸ Svartnes;Norway;5;
2025-05-21;ENST;ENST;SandnessjĂ¸en Stokka;Norway;7;
2025-05-21;ENTC;ENTC;TromsĂ¸;Norway;66;
2025-05-21;ENVA;ENVA;Trondheim;Norway;91;0
2025-05-21;ENVD;ENVD;VadsĂ¸;Norway;8;
2025-05-21;ENVR;ENVR;VĂ¦rĂ¸y;Norway;2;
2025-05-21;ENZV;ENZV;Stavanger;Norway;104;0
2025-05-21;EPBY;EPBY;Bydgoszcz;Poland;8;
2025-05-21;EPGD;EPGD;Gdansk;Poland;77;
2025-05-21;EPKK;EPKK;Krakow - Balice;Poland;121;
2025-05-21;EPKT;EPKT;Katowice - Pyrzowice;Poland;64;
2025-05-21;EPLB;EPLB;Lublin;Poland;3;
2025-05-21;EPLL;EPLL;Lodz - Lublinek;Poland;4;
2025-05-21;EPMO;EPMO;Warszawa - Modlin;Poland;14;
2025-05-21;EPPO;EPPO;Poznan - Lawica;Poland;45;
2025-05-21;EPRZ;EPRZ;Rzeszow - Jasionka;Poland;32;
2025-05-21;EPSC;EPSC;Szczecin - GoleniĂłw;Poland;12;
2025-05-21;EPSY;EPSY;Olsztyn-Mazury;Poland;4;
2025-05-21;EPWA;EPWA;Warszawa - Chopina;Poland;292;202
2025-05-21;EPWR;EPWR;Wroclaw - Strachowice;Poland;64;
2025-05-21;EPZG;EPZG;Zielona Gora - Babimost;Poland;1;
2025-05-21;ESGG;ESGG;GĂ¶teborg;Sweden;79;11
2025-05-21;ESSA;ESSA;Stockholm - Arlanda;Sweden;336;204
2025-05-21;ESSB;ESSB;Stockholm - Bromma;Sweden;19;
2025-05-21;EVLA;EVLA;Liepaja;Latvia;1;
2025-05-21;EVRA;EVRA;Riga;Latvia;86;0
2025-05-21;EYKA;EYKA;Kaunas;Lithuania;17;
2025-05-21;EYPA;EYPA;Palanga;Lithuania;6;
2025-05-21;EYSA;EYSA;Siauliai;Lithuania;7;
2025-05-21;EYVI;EYVI;Vilnius;Lithuania;68;
2025-05-21;GCFV;GCFV;Fuerteventura;Spain;63;0
2025-05-21;GCGM;GCGM;La Gomera;Spain;4;
2025-05-21;GCHI;GCHI;Hierro;Spain;7;
2025-05-21;GCLA;GCLA;La Palma;Spain;27;
2025-05-21;GCLP;GCLP;Gran Canaria;Spain;173;35
2025-05-21;GCRR;GCRR;Lanzarote;Spain;84;12
2025-05-21;GCTS;GCTS;Tenerife Sur - Reina Sofia;Spain;99;16
2025-05-21;GCXO;GCXO;Tenerife North;Spain;108;
2025-05-21;GEML;GEML;Melilla;Spain;17;
2025-05-21;GMAD;GMAD;Al Massira;Morocco;31;
2025-05-21;GMFF;GMFF;SaĂŻss;Morocco;17;
2025-05-21;GMME;GMME;Rabat-SalĂ©;Morocco;28;
2025-05-21;GMMN;GMMN;Mohammed V International;Morocco;114;
2025-05-21;GMMX;GMMX;Menara;Morocco;93;
2025-05-21;GMTT;GMTT;Ibn Batouta;Morocco;28;
2025-05-21;LATI;LATI;Tirana;Albania;99;
2025-05-21;LBSF;LBSF;Sofia;Bulgaria;105;17
2025-05-21;LCLK;LCLK;Larnaca;Cyprus;119;
2025-05-21;LCPH;LCPH;Paphos;Cyprus;49;
2025-05-21;LDZA;LDZA;Zagreb;Croatia;77;6
2025-05-21;LEAB;LEAB;Albacete;Spain;0;
2025-05-21;LEAL;LEAL;Alicante;Spain;173;83
2025-05-21;LEAM;LEAM;Almeria;Spain;15;
2025-05-21;LEAS;LEAS;Asturias;Spain;26;
2025-05-21;LEBA;LEBA;Cordoba;Spain;1;
2025-05-21;LEBB;LEBB;Bilbao;Spain;121;
2025-05-21;LEBG;LEBG;Burgos;Spain;7;
2025-05-21;LEBL;LEBL;Barcelona;Spain;527;
2025-05-21;LEBZ;LEBZ;Badajoz;Spain;3;
2025-05-21;LECO;LECO;La Coruna;Spain;16;
2025-05-21;LECU;LECU;Madrid - Cuatro Viento;Spain;15;
2025-05-21;LEDA;LEDA;Lleida - Alguaire;Spain;8;
2025-05-21;LEGE;LEGE;Gerona;Spain;31;
2025-05-21;LEGR;LEGR;Granada;Spain;20;
2025-05-21;LEGT;LEGT;Madrid - Getafe;Spain;3;
2025-05-21;LEIB;LEIB;Ibiza;Spain;126;10
2025-05-21;LEJR;LEJR;Jerez De La Frontera;Spain;20;
2025-05-21;LELL;LELL;Sabadell;Spain;11;
2025-05-21;LELN;LELN;Leon;Spain;4;
2025-05-21;LEMD;LEMD;Madrid - Barajas;Spain;606;
2025-05-21;LEMG;LEMG;MĂˇlaga;Spain;279;100
2025-05-21;LEMH;LEMH;Mahon;Spain;56;
2025-05-21;LEMO;LEMO;Seville - Moron;Spain;5;
2025-05-21;LEPA;LEPA;Palma de Mallorca;Spain;397;
2025-05-21;LEPP;LEPP;Noain Pamplona;Spain;4;
2025-05-21;LERE;LERE;Valencia - Requena;Spain;1;
2025-05-21;LERJ;LERJ;Logrono;Spain;2;
2025-05-21;LERS;LERS;Reus;Spain;20;
2025-05-21;LERT;LERT;Rota;Spain;17;
2025-05-21;LESA;LESA;Salamanca Matalan;Spain;8;
2025-05-21;LESB;LESB;Son Bonet;Spain;2;
2025-05-21;LESJ;LESJ;Palma - Son San Juan;Spain;1;
2025-05-21;LESO;LESO;San Sebastian;Spain;16;
2025-05-21;LEST;LEST;Santiago;Spain;39;
2025-05-21;LETO;LETO;Madrid - Torrejon;Spain;3;
2025-05-21;LEVC;LEVC;Valencia;Spain;128;0
2025-05-21;LEVD;LEVD;Valladolid;Spain;9;
2025-05-21;LEVT;LEVT;Vitoria;Spain;41;
2025-05-21;LEVX;LEVX;Vigo;Spain;11;
2025-05-21;LEXJ;LEXJ;Santander;Spain;22;
2025-05-21;LEZG;LEZG;Zaragoza;Spain;16;
2025-05-21;LEZL;LEZL;Sevilla;Spain;94;
2025-05-21;LFAQ;LFAQ;Albert-Bray;France;6;
2025-05-21;LFBA;LFBA;Agen-La Garenne;France;5;
2025-05-21;LFBD;LFBD;Bordeaux-MĂ©rignac;France;71;
2025-05-21;LFBE;LFBE;Bergerac-RoumaniĂ¨re;France;6;
2025-05-21;LFBH;LFBH;La Rochelle-Ile de RĂ©;France;9;
2025-05-21;LFBI;LFBI;Poitiers-Biard;France;15;
2025-05-21;LFBL;LFBL;Limoges-Bellegarde;France;10;
2025-05-21;LFBO;LFBO;Toulouse-Blagnac;France;101;4
2025-05-21;LFBP;LFBP;Pau-PyrĂ©nĂ©es;France;13;
2025-05-21;LFBT;LFBT;Tarbes-Lourdes PyrĂ©nĂ©es;France;12;
2025-05-21;LFBZ;LFBZ;Biarritz-Bayonne-Anglet;France;21;
2025-05-21;LFCR;LFCR;Rodez-Marcillac;France;9;
2025-05-21;LFGJ;LFGJ;DĂ´le-Tavaux;France;11;
2025-05-21;LFJL;LFJL;Metz-Nancy-Lorraine;France;3;
2025-05-21;LFJR;LFJR;Angers-MarcĂ©;France;6;
2025-05-21;LFKB;LFKB;Bastia-Poretta;France;25;
2025-05-21;LFKC;LFKC;Calvi-Sainte-Catherine;France;9;
2025-05-21;LFKF;LFKF;Figari-Sud Corse;France;9;
2025-05-21;LFKJ;LFKJ;Ajaccio-NapolĂ©on-Bonaparte;France;23;
2025-05-21;LFLB;LFLB;ChambĂ©ry-Aix-les-Bains;France;3;
2025-05-21;LFLC;LFLC;Clermont-Ferrand-Auvergne;France;12;
2025-05-21;LFLI;LFLI;Annemasse;France;3;
2025-05-21;LFLL;LFLL;Lyon-Saint-ExupĂ©ry;France;138;28
2025-05-21;LFLP;LFLP;Annecy-Meythet;France;7;
2025-05-21;LFLS;LFLS;Grenoble-IsĂ¨re;France;9;
2025-05-21;LFLX;LFLX;ChĂ˘teauroux-DĂ©ols;France;2;
2025-05-21;LFLY;LFLY;Lyon-Bron;France;17;
2025-05-21;LFMD;LFMD;Cannes-Mandelieu;France;35;
2025-05-21;LFMH;LFMH;Saint-Etienne-BouthĂ©on;France;5;
2025-05-21;LFMI;LFMI;Istres-Le TubĂ©;France;12;
2025-05-21;LFMK;LFMK;Carcassonne-Salvaza;France;8;
2025-05-21;LFML;LFML;Marseille-Provence;France;153;39
2025-05-21;LFMN;LFMN;Nice-CĂ´te dâ€™Azur;France;289;157
2025-05-21;LFMP;LFMP;Perpignan-Rivesaltes;France;22;
2025-05-21;LFMT;LFMT;Montpellier-MĂ©diterranĂ©e;France;29;
2025-05-21;LFMU;LFMU;BĂ©ziers-Vias;France;14;
2025-05-21;LFMV;LFMV;Avignon-Caumont;France;18;
2025-05-21;LFOB;LFOB;Beauvais-TillĂ©;France;57;
2025-05-21;LFOH;LFOH;Le Havre-Octeville;France;3;
2025-05-21;LFOK;LFOK;ChĂ˘lons-Vatry;France;10;
2025-05-21;LFOP;LFOP;Rouen;France;10;
2025-05-21;LFOT;LFOT;Tours-Val de Loire;France;17;
2025-05-21;LFPB;LFPB;Paris-Le Bourget;France;102;
2025-05-21;LFPG;LFPG;Paris-Charles-de-Gaulle;France;673;265
2025-05-21;LFPN;LFPN;Toussus-le-Noble;France;25;
2025-05-21;LFPO;LFPO;Paris-Orly;France;305;185
2025-05-21;LFQQ;LFQQ;Lille-Lesquin;France;19;
2025-05-21;LFRB;LFRB;Brest-Bretagne;France;22;
2025-05-21;LFRD;LFRD;Dinard-Pleurtuit-Saint-Malo;France;7;
2025-05-21;LFRG;LFRG;Deauville-Normandie;France;6;
2025-05-21;LFRH;LFRH;Lorient-Lann BihouĂ©;France;5;
2025-05-21;LFRK;LFRK;Caen-Carpiquet;France;10;
2025-05-21;LFRM;LFRM;Le Mans;France;1;
2025-05-21;LFRN;LFRN;Rennes-Saint-Jacques;France;21;
2025-05-21;LFRQ;LFRQ;Quimper-Pluguffan;France;2;
2025-05-21;LFRS;LFRS;Nantes-Atlantique;France;76;
2025-05-21;LFRZ;LFRZ;Saint-Nazaire-Montoir;France;5;
2025-05-21;LFSB;LFSB;BĂ˘le-Mulhouse;France;121;39
2025-05-21;LFSL;LFSL;Brive-Souillac;France;7;
2025-05-21;LFST;LFST;Strasbourg-Entzheim;France;21;
2025-05-21;LFTH;LFTH;HyĂ¨res-Le Palyvestre;France;17;
2025-05-21;LFTW;LFTW;NĂ®mes-Garons;France;14;
2025-05-21;LGAV;LGAV;Athens;Greece;389;964
2025-05-21;LGIR;LGIR;Heraklion;Greece;105;
2025-05-21;LGKF;LGKF;Kefallinia;Greece;10;
2025-05-21;LGKO;LGKO;Kos;Greece;34;
2025-05-21;LGKR;LGKR;Corfu;Greece;38;
2025-05-21;LGMK;LGMK;Mikonos;Greece;21;
2025-05-21;LGPZ;LGPZ;Aktion;Greece;11;
2025-05-21;LGRP;LGRP;Rodos;Greece;76;
2025-05-21;LGSA;LGSA;Khania - Souda;Greece;42;
2025-05-21;LGSK;LGSK;Skiathos;Greece;5;
2025-05-21;LGSR;LGSR;Santorini;Greece;29;
2025-05-21;LGTS;LGTS;Thessaloniki;Greece;84;
2025-05-21;LGZA;LGZA;Zakinthos;Greece;27;
2025-05-21;LHBP;LHBP;Budapest - Ferihegy;Hungary;208;21
2025-05-21;LIBR;LIBR;Brindisi;Italy;36;
2025-05-21;LICC;LICC;Catania;Italy;133;317
2025-05-21;LICJ;LICJ;Palermo Falcone-Borsellino;Italy;101;
2025-05-21;LIMC;LIMC;Milan - Malpensa;Italy;325;285
2025-05-21;LIME;LIME;Bergamo;Italy;158;198
2025-05-21;LIMF;LIMF;Torino Caselle;Italy;54;
2025-05-21;LIML;LIML;Milan - Linate;Italy;189;25
2025-05-21;LIPE;LIPE;Bologna;Italy;140;94
2025-05-21;LIPH;LIPH;Treviso;Italy;32;
2025-05-21;LIPZ;LIPZ;Venice;Italy;130;53
2025-05-21;LIRA;LIRA;Rome - Ciampino;Italy;70;
2025-05-21;LIRF;LIRF;Rome - Fiumicino;Italy;466;699
2025-05-21;LIRN;LIRN;Naples;Italy;139;
2025-05-21;LIRP;LIRP;Pisa San Giusto;Italy;73;
2025-05-21;LJLJ;LJLJ;Ljubljana;Slovenia;29;6
2025-05-21;LJMB;LJMB;Maribor;Slovenia;3;
2025-05-21;LJPZ;LJPZ;PortoroĹľ;Slovenia;1;
2025-05-21;LKKV;LKKV;Karlovy Vary;Czech Republic;2;
2025-05-21;LKMT;LKMT;Ostrava;Czech Republic;18;
2025-05-21;LKPR;LKPR;Prague;Czech Republic;198;10
2025-05-21;LKTB;LKTB;Brno-TuĹ™any;Czech Republic;15;
2025-05-21;LLBG;LLBG;Tel Aviv - Ben Gurion International;Israel;202;
2025-05-21;LMML;LMML;Malta;Malta;111;66
2025-05-21;LOWG;LOWG;Graz;Austria;19;
2025-05-21;LOWI;LOWI;Innsbruck;Austria;13;
2025-05-21;LOWK;LOWK;Klagenfurt;Austria;5;
2025-05-21;LOWL;LOWL;Linz;Austria;26;
2025-05-21;LOWS;LOWS;Salzburg;Austria;33;
2025-05-21;LOWW;LOWW;Vienna;Austria;366;180
2025-05-21;LPAZ;LPAZ;Santa Maria;Portugal;2;
2025-05-21;LPCS;LPCS;Cascais;Portugal;9;
2025-05-21;LPFL;LPFL;Flores;Portugal;3;
2025-05-21;LPFR;LPFR;Faro;Portugal;112;31
2025-05-21;LPHR;LPHR;Horta;Portugal;13;
2025-05-21;LPMA;LPMA;Madeira;Portugal;45;
2025-05-21;LPMT;LPMT;Montijo;Portugal;0;
2025-05-21;LPPD;LPPD;Ponta Delgada;Portugal;41;
2025-05-21;LPPR;LPPR;Porto;Portugal;158;60
2025-05-21;LPPS;LPPS;Porto Santo;Portugal;3;
2025-05-21;LPPT;LPPT;Lisbon;Portugal;312;681
2025-05-21;LQSA;LQSA;Sarajevo;Bosnia and Herzegovina;24;
2025-05-21;LRBS;LRBS;Bucharest - BÄneasa;Romania;15;
2025-05-21;LROP;LROP;Bucharest - Otopeni;Romania;188;74
2025-05-21;LSGG;LSGG;Geneva;Switzerland;236;43
2025-05-21;LSGS;LSGS;Sion;Switzerland;5;
2025-05-21;LSZH;LSZH;ZĂĽrich;Switzerland;385;123
2025-05-21;LTAC;LTAC;Ankara - EsenboÄźa;TĂĽrkiye;126;
2025-05-21;LTAI;LTAI;Antalya;TĂĽrkiye;381;
2025-05-21;LTBA;LTBA;Istanbul AtatĂĽrk;TĂĽrkiye;18;
2025-05-21;LTBJ;LTBJ;Izmir - Adnan Menderes;TĂĽrkiye;94;
2025-05-21;LTFJ;LTFJ;Istanbul Sabiha GĂ¶kĂ§en;TĂĽrkiye;352;
2025-05-21;LTFM;LTFM;Istanbul;TĂĽrkiye;728;
2025-05-21;LUKK;LUKK;ChiČ™inÄu;Moldova;63;
2025-05-21;LWSK;LWSK;Skopje;Republic of North Macedonia;37;
2025-05-21;LYBE;LYBE;Belgrade - Nikola Tesla;Serbia;113;
2025-05-21;LYPG;LYPG;Podgorica;Montenegro;24;
